id,correctSide,trial,sub,condition,RT,correct,leftImage,rightImage,imagePair,imagePairCheck,category,categoryNum,sizeNum
85leslie55stroop,2,45,65,1,1494,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
85leslie55stroop,1,46,65,2,2065,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
85leslie55stroop,1,47,65,1,1416,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
85leslie55stroop,2,48,65,2,1164,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
85leslie55stroop,1,49,65,1,1578,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
85leslie55stroop,2,50,65,1,2034,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
85leslie55stroop,1,51,65,2,1629,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
85leslie55stroop,2,52,65,2,1591,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
85leslie55stroop,2,53,65,1,1183,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
85leslie55stroop,2,54,65,2,1446,1,07_dice,07_grill,7,7,Small-visBig,4,2
85leslie55stroop,1,55,65,1,1484,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
85leslie55stroop,1,56,65,2,1258,1,11_fountain13,11_controller,11,11,Small-visBig,4,2
85leslie55stroop,1,57,65,2,1626,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2
85leslie55stroop,1,58,65,1,1307,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
85leslie55stroop,2,59,65,2,1676,1,05_button,05_wagon,5,5,Small-visBig,4,2
85leslie55stroop,2,60,65,1,1395,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
85leslie55stroop,2,61,65,1,2006,1,01_desk,01_apple,1,1,Big-visBig,1,1
85leslie55stroop,2,62,65,2,1313,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2
85leslie55stroop,1,63,65,1,1487,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
85leslie55stroop,1,64,65,2,1257,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
85leslie55stroop,2,65,65,2,1087,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
85leslie55stroop,1,66,65,2,1303,1,05_wagon,05_button,5,5,Small-visBig,4,2
85leslie55stroop,2,67,65,1,1162,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
85leslie55stroop,1,68,65,1,1263,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
85leslie55stroop,2,69,65,2,1378,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
85leslie55stroop,1,70,65,1,824,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
85simonstroop,2,1,66,1,3436,0,09_armchair,09_mushroom,9,9,Big-visBig,1,1
85simonstroop,1,2,66,1,2685,0,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
85simonstroop,2,3,66,2,7803,1,01_apple,01_desk,1,1,Small-visBig,4,2
85simonstroop,1,4,66,2,3523,1,07_grill,07_dice,7,7,Small-visBig,4,2
85simonstroop,2,5,66,2,3548,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
85simonstroop,1,6,66,2,3332,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
85simonstroop,2,7,66,1,2103,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
85simonstroop,1,8,66,1,8043,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
85simonstroop,1,9,66,1,1513,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
85simonstroop,2,10,66,1,1026,0,05_wagon,05_button,5,5,Big-visBig,1,1
85simonstroop,2,11,66,2,3043,0,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
85simonstroop,1,12,66,2,950,0,15_couch2,15_scotchtape,15,15,Small-visBig,4,2
85simonstroop,1,13,66,2,4828,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
85simonstroop,1,14,66,1,5841,0,04_camera,04_tractor11,4,4,Big-visBig,1,1
85simonstroop,2,15,66,2,2655,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
85simonstroop,2,16,66,1,4734,0,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
85simonstroop,2,17,66,2,3316,1,05_button,05_wagon,5,5,Small-visBig,4,2
85simonstroop,1,18,66,1,5356,1,01_apple,01_desk,1,1,Big-visBig,1,1
85simonstroop,2,19,66,1,4466,0,06_parthenon,06_cable,6,6,Big-visBig,1,1
85simonstroop,1,20,66,2,6826,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
85simonstroop,1,21,66,2,4398,1,01_desk,01_apple,1,1,Small-visBig,4,2
85simonstroop,2,22,66,2,3741,0,13_rubberduck,13_piano,13,13,Small-visBig,4,2
85simonstroop,1,23,66,1,3349,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
85simonstroop,2,24,66,1,1228,1,01_desk,01_apple,1,1,Big-visBig,1,1
85simonstroop,2,25,66,1,1431,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
85simonstroop,1,26,66,1,1150,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
85simonstroop,1,27,66,2,1636,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
85simonstroop,2,28,66,2,1867,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
85simonstroop,1,29,66,1,1268,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
85simonstroop,2,30,66,2,8522,0,04_camera,04_tractor11,4,4,Small-visBig,4,2
85simonstroop,2,31,66,1,3265,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
85simonstroop,1,32,66,2,4083,0,05_wagon,05_button,5,5,Small-visBig,4,2
85simonstroop,2,33,66,2,2064,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
85simonstroop,1,34,66,2,1496,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
85simonstroop,1,35,66,1,1586,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
85simonstroop,2,36,66,1,1032,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
85simonstroop,1,37,66,1,1988,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
85simonstroop,2,38,66,1,4871,0,02_carousel,02_seashell,2,2,Big-visBig,1,1
85simonstroop,1,39,66,2,1839,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2
85simonstroop,2,40,66,2,1082,0,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
85simonstroop,1,41,66,2,1054,0,06_parthenon,06_cable,6,6,Small-visBig,4,2
85simonstroop,2,42,66,2,1559,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
85simonstroop,2,43,66,1,1361,1,07_grill,07_dice,7,7,Big-visBig,1,1
85simonstroop,1,44,66,1,992,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
85simonstroop,1,45,66,1,5652,0,06_cable,06_parthenon,6,6,Big-visBig,1,1
85simonstroop,2,46,66,2,1991,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
85simonstroop,2,47,66,1,2228,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
85simonstroop,1,48,66,2,1915,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
85simonstroop,1,49,66,1,3767,0,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
85simonstroop,2,50,66,2,3821,0,11_controller,11_fountain13,11,11,Small-visBig,4,2
85simonstroop,2,51,66,1,2481,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
85simonstroop,1,52,66,2,1199,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
85simonstroop,1,53,66,1,1593,1,05_button,05_wagon,5,5,Big-visBig,1,1
85simonstroop,2,54,66,1,918,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
85simonstroop,1,55,66,2,1367,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
85simonstroop,2,56,66,2,1699,0,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
85simonstroop,1,57,66,2,3951,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
85simonstroop,2,58,66,1,465,0,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
86frddiestroop,2,1,67,1,2623,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
86frddiestroop,1,2,67,2,3581,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
86frddiestroop,1,3,67,1,2779,0,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
86frddiestroop,2,4,67,2,3604,1,05_button,05_wagon,5,5,Small-visBig,4,2
86frddiestroop,1,5,67,2,2810,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
86frddiestroop,2,6,67,1,1877,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1
86frddiestroop,2,7,67,2,1731,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
86frddiestroop,1,8,67,1,5011,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
86frddiestroop,2,9,67,1,919,0,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
86frddiestroop,1,10,67,1,2045,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
86frddiestroop,2,11,67,2,2316,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
86frddiestroop,1,12,67,2,2202,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
86frddiestroop,1,13,67,1,2615,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
86frddiestroop,1,14,67,2,5583,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
86frddiestroop,2,15,67,1,4559,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
86frddiestroop,2,16,67,2,2637,0,09_mushroom,09_armchair,9,9,Small-visBig,4,2
86frddiestroop,2,17,67,2,2089,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
86frddiestroop,1,18,67,2,3809,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
86frddiestroop,1,19,67,1,2361,1,05_button,05_wagon,5,5,Big-visBig,1,1
86frddiestroop,2,20,67,1,1633,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
86frddiestroop,1,21,67,1,1802,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
86lauren55stroop,2,1,68,1,1748,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
86lauren55stroop,1,2,68,1,1174,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
86lauren55stroop,2,3,68,2,1211,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
86lauren55stroop,1,4,68,2,1048,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
86lauren55stroop,2,5,68,1,1336,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
86lauren55stroop,1,6,68,1,1198,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
86lauren55stroop,2,7,68,2,1583,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
86lauren55stroop,1,8,68,2,1185,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
86lauren55stroop,2,9,68,1,1761,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
86lauren55stroop,1,10,68,2,1207,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
86lauren55stroop,1,11,68,1,1003,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
86lauren55stroop,2,12,68,2,1333,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
86lauren55stroop,1,13,68,2,1083,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
86lauren55stroop,2,14,68,1,1221,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
86lauren55stroop,1,15,68,1,1010,1,07_dice,07_grill,7,7,Big-visBig,1,1
86lauren55stroop,2,16,68,2,1302,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
86lauren55stroop,1,17,68,1,1147,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
86lauren55stroop,1,18,68,2,1171,1,01_desk,01_apple,1,1,Small-visBig,4,2
86lauren55stroop,2,19,68,1,1414,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
86lauren55stroop,2,20,68,2,1551,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
86lauren55stroop,1,21,68,1,1197,1,01_apple,01_desk,1,1,Big-visBig,1,1
86lauren55stroop,2,22,68,1,1359,1,01_desk,01_apple,1,1,Big-visBig,1,1
86lauren55stroop,2,23,68,2,1367,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
86lauren55stroop,1,24,68,2,1217,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2
86lauren55stroop,2,25,68,1,1384,0,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
86lauren55stroop,1,26,68,2,1379,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
86lauren55stroop,2,27,68,2,2543,1,05_button,05_wagon,5,5,Small-visBig,4,2
86lauren55stroop,1,28,68,1,1217,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
86lauren55stroop,1,29,68,1,3898,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
86lauren55stroop,2,30,68,1,1819,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
86lauren55stroop,1,31,68,2,1580,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
86lauren55stroop,2,32,68,2,1760,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2
86lauren55stroop,2,33,68,1,1650,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
86lauren55stroop,1,34,68,1,1156,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
86lauren55stroop,2,35,68,2,1434,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
86lauren55stroop,1,36,68,2,1884,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2
86lauren55stroop,2,37,68,1,1382,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
86lauren55stroop,1,38,68,1,1739,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
86lauren55stroop,1,39,68,2,1661,1,05_wagon,05_button,5,5,Small-visBig,4,2
86lauren55stroop,2,40,68,2,1630,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
86lauren55stroop,2,41,68,2,2458,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
86lauren55stroop,2,42,68,1,1970,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
86lauren55stroop,1,43,68,2,1800,1,07_grill,07_dice,7,7,Small-visBig,4,2
86lauren55stroop,1,44,68,1,1640,1,02_seashell,02_carousel,2,2,Big-visBig,1,1
86lauren55stroop,2,45,68,2,1297,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2
86lauren55stroop,2,46,68,1,3600,1,05_wagon,05_button,5,5,Big-visBig,1,1
86lauren55stroop,1,47,68,2,2104,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
86lauren55stroop,1,48,68,1,2534,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
86lauren55stroop,2,49,68,1,1518,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
86lauren55stroop,1,50,68,1,2417,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
86lauren55stroop,1,51,68,2,1535,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
86lauren55stroop,2,52,68,2,2088,1,04_camera,04_tractor11,4,4,Small-visBig,4,2
86lauren55stroop,1,53,68,1,2590,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
86lauren55stroop,2,54,68,1,1715,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1
86lauren55stroop,2,55,68,2,1514,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
86lauren55stroop,1,56,68,2,1394,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
86lauren55stroop,2,57,68,1,1461,1,07_grill,07_dice,7,7,Big-visBig,1,1
86lauren55stroop,2,58,68,2,1661,1,01_apple,01_desk,1,1,Small-visBig,4,2
86lauren55stroop,1,59,68,1,1484,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
86lauren55stroop,1,60,68,2,1592,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2
86lauren55stroop,1,61,68,2,1966,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
86lauren55stroop,1,62,68,1,1727,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
86lauren55stroop,2,63,68,2,1728,1,07_dice,07_grill,7,7,Small-visBig,4,2
86lauren55stroop,2,64,68,1,1568,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
86lauren55stroop,1,65,68,2,2172,1,11_fountain13,11_controller,11,11,Small-visBig,4,2
86lauren55stroop,2,66,68,1,1353,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
86lauren55stroop,2,67,68,2,1619,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
86lauren55stroop,1,68,68,1,14126,1,05_button,05_wagon,5,5,Big-visBig,1,1
86lauren55stroop,2,69,68,1,2190,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
86lauren55stroop,2,70,68,2,1607,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
88fatima44stroop,1,1,69,2,3275,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
88fatima44stroop,2,2,69,1,2343,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
88fatima44stroop,1,3,69,1,3054,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
88fatima44stroop,2,4,69,2,2832,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2
88fatima44stroop,2,5,69,1,2099,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
88fatima44stroop,2,6,69,2,1280,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
88fatima44stroop,1,7,69,1,2778,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
88fatima44stroop,1,8,69,2,1650,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2
88fatima44stroop,2,9,69,2,1630,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
88fatima44stroop,2,10,69,1,1268,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1
88fatima44stroop,1,11,69,2,2049,1,01_desk,01_apple,1,1,Small-visBig,4,2
88fatima44stroop,1,12,69,1,1996,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
88fatima44stroop,1,13,69,2,2219,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
88fatima44stroop,2,14,69,1,1623,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
88fatima44stroop,2,15,69,2,1912,1,05_button,05_wagon,5,5,Small-visBig,4,2
88fatima44stroop,1,16,69,1,1841,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
88fatima44stroop,1,17,69,1,1881,1,05_button,05_wagon,5,5,Big-visBig,1,1
88fatima44stroop,2,18,69,1,1989,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
88fatima44stroop,2,19,69,2,2319,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
88fatima44stroop,1,20,69,2,1603,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
88fatima44stroop,2,21,69,1,1931,1,07_grill,07_dice,7,7,Big-visBig,1,1
88fatima44stroop,1,22,69,1,1953,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
88fatima44stroop,1,23,69,2,1675,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
88fatima44stroop,2,24,69,2,2036,1,04_camera,04_tractor11,4,4,Small-visBig,4,2
88fatima44stroop,2,25,69,1,1470,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
88fatima44stroop,2,26,69,2,2005,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
88fatima44stroop,1,27,69,1,1191,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
88fatima44stroop,1,28,69,2,1867,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
88fatima44stroop,2,29,69,1,1745,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
88fatima44stroop,2,30,69,2,2887,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
88fatima44stroop,1,31,69,1,1499,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
88fatima44stroop,1,32,69,2,1882,1,07_grill,07_dice,7,7,Small-visBig,4,2
88fatima44stroop,1,33,69,2,1822,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
88fatima44stroop,2,34,69,2,2477,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
88fatima44stroop,1,35,69,1,1568,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
88fatima44stroop,2,36,69,1,1827,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
88fatima44stroop,2,37,69,2,2178,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
88fatima44stroop,2,38,69,1,1278,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
88fatima44stroop,1,39,69,2,2850,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
88fatima44stroop,1,40,69,1,2244,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
88fatima44stroop,2,41,69,1,1468,1,01_desk,01_apple,1,1,Big-visBig,1,1
88fatima44stroop,2,42,69,2,1610,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
88fatima44stroop,1,43,69,2,3015,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2
88fatima44stroop,1,44,69,1,1481,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
88fatima44stroop,1,45,69,1,2073,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
88fatima44stroop,1,46,69,2,1737,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
88fatima44stroop,2,47,69,2,2048,1,01_apple,01_desk,1,1,Small-visBig,4,2
88fatima44stroop,2,48,69,1,1349,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
88fatima44stroop,1,49,69,2,3337,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
88fatima44stroop,2,50,69,2,2095,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
88fatima44stroop,2,51,69,1,1802,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
88fatima44stroop,1,52,69,1,1812,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
88fatima44stroop,1,53,69,1,4212,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
88fatima44stroop,1,54,69,2,1879,1,05_wagon,05_button,5,5,Small-visBig,4,2
88fatima44stroop,2,55,69,1,4908,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
88fatima44stroop,2,56,69,2,2494,1,07_dice,07_grill,7,7,Small-visBig,4,2
88fatima44stroop,2,57,69,2,1676,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
88fatima44stroop,1,58,69,2,1593,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
88fatima44stroop,1,59,69,1,1663,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
88fatima44stroop,2,60,69,1,1129,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
88fatima44stroop,1,61,69,1,2292,1,07_dice,07_grill,7,7,Big-visBig,1,1
88fatima44stroop,2,62,69,1,1419,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
88fatima44stroop,2,63,69,2,4077,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
88fatima44stroop,1,64,69,2,1969,1,11_fountain13,11_controller,11,11,Small-visBig,4,2
88fatima44stroop,1,65,69,1,1236,1,01_apple,01_desk,1,1,Big-visBig,1,1
88fatima44stroop,2,66,69,2,1091,0,09_mushroom,09_armchair,9,9,Small-visBig,4,2
88fatima44stroop,1,67,69,2,1946,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
88fatima44stroop,2,68,69,1,6090,0,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
88fatima44stroop,1,69,69,2,1959,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
88fatima44stroop,1,70,69,1,5208,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
88fatima44stroop,2,71,69,2,2881,0,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
88fatima44stroop,2,72,69,1,2508,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
88fatima44stroop,2,73,69,2,1788,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
88fatima44stroop,1,74,69,2,1586,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2
88fatima44stroop,2,75,69,1,1270,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
88fatima44stroop,1,76,69,1,1416,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
88fatima44stroop,1,77,69,2,2038,1,06_parthenon,06_cable,6,6,Small-visBig,4,2
88fatima44stroop,2,78,69,2,1952,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
89charliestroop,1,1,70,2,6407,0,13_piano,13_rubberduck,13,13,Small-visBig,4,2
89charliestroop,2,2,70,1,1665,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
89charliestroop,2,3,70,2,8556,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
89charliestroop,1,4,70,1,2629,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
89charliestroop,2,5,70,1,2863,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
89charliestroop,1,6,70,1,3271,1,02_seashell,02_carousel,2,2,Big-visBig,1,1
89charliestroop,2,7,70,2,3362,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
89charliestroop,1,8,70,2,1488,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
89charliestroop,2,9,70,1,1217,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
89charliestroop,1,10,70,1,1487,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
89charliestroop,1,11,70,2,2213,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2
89charliestroop,2,12,70,2,1664,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
89charliestroop,1,13,70,1,1675,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
89charliestroop,2,14,70,2,2352,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
89charliestroop,2,15,70,1,1262,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
89charliestroop,1,16,70,2,1469,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
89charliestroop,2,17,70,2,1277,1,05_button,05_wagon,5,5,Small-visBig,4,2
89charliestroop,2,18,70,1,2531,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
89charliestroop,1,19,70,2,1774,1,07_grill,07_dice,7,7,Small-visBig,4,2
89charliestroop,1,20,70,1,1270,1,01_apple,01_desk,1,1,Big-visBig,1,1
89charliestroop,1,21,70,2,1753,1,01_desk,01_apple,1,1,Small-visBig,4,2
89charliestroop,2,22,70,2,1604,1,01_apple,01_desk,1,1,Small-visBig,4,2
89charliestroop,1,23,70,1,1995,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
89charliestroop,2,24,70,1,3298,1,07_grill,07_dice,7,7,Big-visBig,1,1
89charliestroop,2,25,70,2,1534,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
89charliestroop,2,26,70,1,1768,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
